front,back,Fdown,Bdown,code
739,882,-19,-20,
739,884,-19,-20,
739,886,-19,-20,
739,889,-19,-20,
739,892,-19,-20,
739,894,-19,-20,
739,895,-19,-20,
739,895,-19,-20,
739,894,-19,-20,
739,894,-19,-20,
739,893,-19,-20,
739,894,-19,-20,
739,894,-19,-20,
739,894,-19,-20,
739,893,-19,-20,
739,891,-19,-20,
739,887,-19,-20,
739,883,-19,-20,
739,877,-19,-20,
739,870,-19,-20,
739,866,-19,-20,
739,861,-19,-20,
739,859,-19,-20,
739,859,-19,-20,
739,860,-19,-20,
739,860,-19,-20,
739,860,-19,-20,
739,861,-19,-20,
739,865,-19,-20,
739,871,-19,-20,
739,877,-19,-20,
739,880,-19,-20,
739,880,-19,-20,
739,874,-19,-20,
739,865,-19,-20,
739,840,-19,-20,
739,803,-19,-20,
739,765,-19,-20,
739,740,-19,-20,
739,709,-19,-20,
739,665,-19,-20,
739,577,-19,-20,
739,474,-19,-20,
739,347,-19,-20,
739,304,-19,-20,
739,324,-19,-20,
739,331,-19,-20,
739,312,-19,-20,
739,271,-19,-20,
739,258,-19,-20,
739,180,-19,-20,
558,115,-19,,
565,32,-19,,
629,0,-19,,
619,0,-19,,
635,0,-19,,
626,0,-19,,
644,0,-19,,
644,0,-19,,
588,0,-19,,
518,0,-19,,
456,0,-19,,
402,0,-19,,
441,0,-19,,
335,81,-19,,
250,182,-19,,
265,267,-19,,
239,303,-19,,
240,308,-19,,
252,332,-19,,
266,326,-19,,
288,233,-19,,
330,284,-19,,
270,222,-19,,
311,197,-19,,
286,294,-19,,
297,378,-19,,
268,385,-19,,
209,416,-19,,
159,438,,,
167,400,,,
186,418,,,
174,443,,,
186,458,,,
193,454,,,
491,250,,,
648,9,-19,,
842,0,-19,,
912,139,-19,,
923,347,-19,,
880,418,-19,,
871,491,-19,,
871,557,-19,-20,
871,618,-19,-20,
871,683,-19,-20,
871,684,-19,-20,
871,679,-19,-20,
871,651,-19,-20,
871,561,-19,-20,
871,513,-19,-20,
871,492,-19,-20,
871,464,-19,-20,
871,414,-19,-20,
871,351,-19,-20,
871,340,-19,-20,
871,353,-19,-20,
871,366,-19,-20,
871,396,-19,-20,
871,388,-19,-20,
871,397,-19,-20,
871,405,-19,-20,
871,378,-19,-20,
871,350,-19,-20,
871,312,-19,-20,
871,296,-19,-20,
871,280,-19,-20,
871,268,-19,-20,
871,253,-19,-20,
871,218,-19,-20,
871,214,-19,-20,
871,313,-19,-20,
871,574,-19,-20,
871,669,-19,-20,
871,750,-19,-20,
871,814,-19,-20,
871,837,-19,-20,
871,850,-19,-20,
871,856,-19,-20,
871,858,-19,-20,
871,859,-19,-20,
871,857,-19,-20,
871,842,-19,-20,
871,804,-19,-20,
871,711,-19,-20,
871,479,-19,-20,
871,280,-19,-20,
871,207,-19,-20,
871,237,-19,-20,
871,255,-19,-20,
871,278,-19,-20,
871,300,-19,-20,
871,329,-19,-20,
871,770,-19,-20,
871,827,-19,-20,
871,845,-19,-20,
871,853,-19,-20,
871,852,-19,-20,
871,847,-19,-20,
871,845,-19,-20,
871,825,-19,-20,
871,769,-19,-20,
871,711,-19,-20,
871,753,-19,-20,
871,813,-19,-20,
871,822,-19,-20,
871,826,-19,-20,
871,837,-19,-20,
871,845,-19,-20,
871,836,-19,-20,
871,823,-19,-20,
871,796,-19,-20,
871,792,-19,-20,
871,797,-19,-20,
871,790,-19,-20,
871,768,-19,-20,
871,785,-19,-20,
871,798,-19,-20,
871,807,-19,-20,
871,820,-19,-20,
871,826,-19,-20,
871,824,-19,-20,
871,814,-19,-20,
871,787,-19,-20,
871,785,-19,-20,
871,775,-19,-20,
871,762,-19,-20,
871,727,-19,-20,
871,755,-19,-20,
871,767,-19,-20,
871,764,-19,-20,
871,760,-19,-20,
871,764,-19,-20,
871,765,-19,-20,
871,764,-19,-20,
871,763,-19,-20,
871,766,-19,-20,
871,768,-19,-20,
871,775,-19,-20,
871,781,-19,-20,
871,785,-19,-20,
871,788,-19,-20,
871,790,-19,-20,
871,788,-19,-20,
871,785,-19,-20,
871,781,-19,-20,
871,778,-19,-20,
871,764,-19,-20,
871,745,-19,-20,
871,740,-19,-20,
871,765,-19,-20,
871,786,-19,-20,
871,789,-19,-20,
871,799,-19,-20,
871,803,-19,-20,
871,809,-19,-20,
871,815,-19,-20,
871,794,-19,-20,
871,727,-19,-20,
871,696,-19,-20,
871,723,-19,-20,
871,755,-19,-20,
871,791,-19,-20,
871,818,-19,-20,
871,840,-19,-20,
871,865,-19,-20,
871,880,-19,-20,
871,883,-19,-20,
871,884,-19,-20,
871,883,-19,-20,
871,876,-19,-20,
871,855,-19,-20,
871,830,-19,-20,
871,831,-19,-20,
871,827,-19,-20,
871,802,-19,-20,
871,740,-19,-20,
871,682,-19,-20,
871,628,-19,-20,
871,632,-19,-20,
871,648,-19,-20,
871,687,-19,-20,
871,770,-19,-20,
871,784,-19,-20,
871,787,-19,-20,
871,789,-19,-20,
871,780,-19,-20,
871,766,-19,-20,
871,748,-19,-20,
871,715,-19,-20,
871,675,-19,-20,
871,620,-19,-20,
871,536,-19,-20,
871,319,-19,-20,
0,149,,,
0,4,,,
700,11,-19,,
830,0,-19,,
0,0,,,
772,0,-19,,
5,0,,,
688,0,-19,,
729,0,-19,,
612,0,-19,,
627,0,-19,,
693,0,-19,,
656,0,-19,,
442,0,-19,,
509,0,-19,,
678,0,-19,,
625,0,-19,,
795,0,-19,,
812,0,-19,,
765,0,-19,,
633,0,-19,,
761,0,-19,,
827,0,-19,,
770,0,-19,,
728,0,-19,,
755,0,-19,,
712,0,-19,,
795,0,-19,,
787,0,-19,,
766,0,-19,,
782,0,-19,,
780,0,-19,,
790,0,-19,,
794,0,-19,,
793,0,-19,,
794,0,-19,,
796,0,-19,,
755,0,-19,,
682,0,-19,,
661,0,-19,,
675,0,-19,,
726,0,-19,,
733,0,-19,,
728,0,-19,,
742,0,-19,,
758,0,-19,,
760,0,-19,,
761,0,-19,,
730,0,-19,,
696,0,-19,,
676,0,-19,,
614,0,-19,,
658,0,-19,,
629,0,-19,,
369,0,-19,,
475,0,-19,,
569,0,-19,,
581,0,-19,,
584,0,-19,,2
587,0,-19,,
589,0,-19,,
592,0,-19,,
596,0,-19,,
602,0,-19,,
601,0,-19,,
594,0,-19,,
552,0,-19,,
608,0,-19,,
562,0,-19,,
615,0,-19,,
514,0,-19,,
265,0,-19,,
214,0,-19,,
409,0,-19,,
361,0,-19,,
383,0,-19,,
445,0,-19,,
492,0,-19,,
531,0,-19,,
560,0,-19,,
615,0,-19,,
638,0,-19,,
657,0,-19,,
671,0,-19,,
671,0,-19,,
671,0,-19,,
663,0,-19,,
659,0,-19,,
658,0,-19,,
658,0,-19,,
654,0,-19,,
613,0,-19,,
583,0,-19,,
519,0,-19,,
561,0,-19,,
594,0,-19,,
610,0,-19,,
605,0,-19,,
610,0,-19,,
609,0,-19,,
593,0,-19,,
559,0,-19,,
584,0,-19,,
593,0,-19,,
591,0,-19,,
592,0,-19,,
592,0,-19,,
600,0,-19,,
587,0,-19,,
561,0,-19,,2
438,0,-19,,
323,0,-19,,
319,0,-19,,
334,0,-19,,
334,0,-19,,
356,0,-19,,
372,0,-19,,
408,0,-19,,
403,0,-19,,
414,0,-19,,
424,0,-19,,
429,0,-19,,
408,0,-19,,
427,0,-19,,
443,0,-19,,
458,0,-19,,
500,0,-19,,
523,0,-19,,
481,0,-19,,
504,0,-19,,
567,0,-19,,
550,0,-19,,
498,0,-19,,
513,0,-19,,
466,0,-19,,
446,0,-19,,
471,0,-19,,
471,0,-19,,
451,0,-19,,
462,0,-19,,
465,0,-19,,
431,0,-19,,
339,0,-19,,
306,0,-19,,
274,0,-19,,
300,0,-19,,
272,0,-19,,
300,0,-19,,
325,0,-19,,
350,0,-19,,
348,0,-19,,
340,0,-19,,
336,0,-19,,
381,0,-19,,
381,0,-19,,
424,0,-19,,
573,0,-19,,
633,0,-19,,
714,0,-19,,
666,0,-19,,
766,0,-19,,2
834,0,-19,,
913,0,-19,,
781,0,-19,,
896,0,-19,,
845,0,-19,,
0,0,,,
741,0,-19,,
732,290,-19,,
732,737,-19,-20,
732,773,-19,-20,
732,787,-19,-20,
732,787,-19,-20,
732,782,-19,-20,
732,764,-19,-20,
732,705,-19,-20,
732,650,-19,-20,
732,673,-19,-20,
732,672,-19,-20,
732,631,-19,-20,
732,611,-19,-20,
732,585,-19,-20,
732,528,-19,-20,
732,487,-19,-20,
732,383,-19,-20,
732,346,-19,-20,
732,224,-19,-20,
900,126,-19,,
889,70,-19,,
877,4,-19,,
843,3,-19,,
871,4,-19,,
874,14,-19,,
863,13,-19,,
837,12,-19,,
798,8,-19,,
768,28,-19,,
754,43,-19,,
740,18,-19,,
669,0,-19,,
735,0,-19,,
711,17,-19,,
564,95,-19,,
606,155,-19,,
532,211,-19,,
1,199,,,
0,159,,,
628,242,-19,,
837,193,-19,,
0,0,,,
894,0,-19,,
899,0,-19,,
904,0,-19,,
920,0,-19,,
930,0,-19,,
815,0,-19,,
932,0,-19,,
900,0,-19,,
924,0,-19,,
765,0,-19,,
0,0,,,
895,0,-19,,
858,0,-19,,
0,0,,,
863,0,-19,,
0,0,,,
601,0,-19,,
816,0,-19,,
734,0,-19,,
766,0,-19,,
818,0,-19,,
705,0,-19,,
865,0,-19,,
720,0,-19,,
772,0,-19,,
782,0,-19,,
876,0,-19,,
863,0,-19,,
756,0,-19,,
858,0,-19,,
911,0,-19,,
816,0,-19,,
0,0,,,
950,0,-19,,1
949,0,-19,,
941,0,-19,,
938,0,-19,,
949,0,-19,,
746,0,-19,,
936,0,-19,,
951,0,-19,,
855,0,-19,,
929,0,-19,,
927,0,-19,,
880,0,-19,,
333,0,-19,,
36,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
869,0,-19,,
864,0,-19,,
877,0,-19,,
868,0,-19,,
783,0,-19,,
756,0,-19,,
0,0,,,
77,0,,,
61,0,,,
62,0,,,
53,0,,,
125,0,,,
730,0,-19,,
932,0,-19,,
933,0,-19,,
932,0,-19,,
951,0,-19,,
945,0,-19,,
941,0,-19,,
935,0,-19,,
932,0,-19,,
818,0,-19,,
913,0,-19,,
811,0,-19,,
175,0,,,
68,0,,,
52,0,,,
4,0,,,
0,0,,,
0,0,,,
0,0,,,
321,0,,,
908,0,-19,,
871,0,-19,,
226,0,-19,,
899,0,-19,,
899,0,-19,,
823,0,-19,,
850,0,-19,,
849,0,-19,,
776,0,-19,,
603,0,-19,,
189,0,,,
223,0,,,
107,0,,,
114,0,,,
136,0,,,
174,0,,,
229,0,,,
394,0,,,
906,0,-19,,
0,0,,,
0,0,,,
931,0,-19,,
940,0,-19,,
957,0,-19,,
919,0,-19,,
869,0,-19,,
886,0,-19,,
967,0,-19,,
955,0,-19,,
961,0,-19,,
900,0,-19,,
796,0,-19,,
0,0,,,
3,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,,,
756,0,-19,,1
866,0,-19,,
922,0,-19,,
822,0,-19,,
934,0,-19,,
930,0,-19,,
0,0,,,
922,0,-19,,
938,0,-19,,
937,0,-19,,
920,0,-19,,
895,0,-19,,
653,0,-19,,
309,0,-19,,
299,0,-19,,
235,0,-19,,
155,0,,,
63,0,,,
36,0,,,
34,0,,,
0,0,,,
873,0,-19,,
841,0,-19,,
689,0,-19,,
5,452,,,
5,681,,-20,
5,713,,-20,
5,659,,-20,
5,516,,-20,
5,303,,-20,
548,66,,,
670,0,-19,,
509,0,-19,,
438,0,-19,,
266,0,-19,,
206,403,-19,,
206,617,-19,-20,
206,672,-19,-20,
206,694,-19,-20,
206,731,-19,-20,
206,764,-19,-20,
206,755,-19,-20,
206,740,-19,-20,
206,647,-19,-20,
52,100,,,
45,0,,,
45,0,,,
46,0,,,
46,0,,,
194,0,,,
465,0,,,
633,2,-19,,
903,0,-19,,
816,0,-19,,
951,0,-19,,
947,0,-19,,
943,0,-19,,
919,0,-19,,
787,0,-19,,
508,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
378,0,,,
899,0,-19,,
913,0,-19,,
724,0,-19,,
790,0,-19,,
848,0,-19,,
746,0,-19,,
799,0,-19,,
898,0,-19,,
916,0,-19,,
903,71,-19,,
772,457,-19,,
772,694,-19,-20,
772,755,-19,-20,
772,787,-19,-20,
772,825,-19,-20,
772,855,-19,-20,
772,870,-19,-20,
772,880,-19,-20,
772,894,-19,-20,
772,899,-19,-20,
772,902,-19,-20,
772,903,-19,-20,
772,903,-19,-20,
772,902,-19,-20,
772,903,-19,-20,
772,900,-19,-20,
772,886,-19,-20,
772,877,-19,-20,
772,872,-19,-20,
772,856,-19,-20,
772,832,-19,-20,
772,812,-19,-20,
772,802,-19,-20,
772,799,-19,-20,
772,803,-19,-20,
772,804,-19,-20,
772,806,-19,-20,
772,806,-19,-20,
772,803,-19,-20,
772,803,-19,-20,
772,806,-19,-20,
772,811,-19,-20,
772,814,-19,-20,
772,816,-19,-20,
772,817,-19,-20,
772,818,-19,-20,
772,821,-19,-20,
772,820,-19,-20,
772,823,-19,-20,
772,824,-19,-20,
772,829,-19,-20,
772,830,-19,-20,
772,832,-19,-20,
772,833,-19,-20,
772,831,-19,-20,
772,831,-19,-20,
772,827,-19,-20,
772,810,-19,-20,
772,790,-19,-20,
772,775,-19,-20,
772,661,-19,-20,
772,500,-19,-20,
772,429,-19,-20,
772,485,-19,-20,
772,403,-19,-20,
772,358,-19,-20,
772,421,-19,-20,
772,428,-19,-20,
772,398,-19,-20,
772,293,-19,-20,
772,193,-19,-20,
923,82,-19,,
813,14,-19,,
814,8,-19,,
958,5,-19,,
834,18,-19,,
912,17,-19,,
962,2,-19,,
1,0,,,
949,2,-19,,
946,0,-19,,
903,0,-19,,
531,0,-19,,
766,0,-19,,
630,0,-19,,
670,0,-19,,
642,0,-19,,
633,0,-19,,
689,0,-19,,
769,0,-19,,
797,0,-19,,
794,0,-19,,
764,0,-19,,
758,0,-19,,
669,0,-19,,
649,0,-19,,
878,0,-19,,
908,0,-19,,
810,0,-19,,
878,0,-19,,
673,0,-19,,
673,712,-19,-20,
673,754,-19,-20,
673,778,-19,-20,
673,830,-19,-20,
673,851,-19,-20,
673,852,-19,-20,
673,855,-19,-20,
673,858,-19,-20,
673,861,-19,-20,
673,862,-19,-20,
673,862,-19,-20,
673,860,-19,-20,
673,856,-19,-20,
673,853,-19,-20,
673,849,-19,-20,
673,847,-19,-20,
673,846,-19,-20,
673,844,-19,-20,
673,841,-19,-20,
673,839,-19,-20,
673,836,-19,-20,
673,834,-19,-20,
673,829,-19,-20,
673,827,-19,-20,
673,829,-19,-20,
673,833,-19,-20,
673,834,-19,-20,
673,828,-19,-20,
673,822,-19,-20,
673,819,-19,-20,
673,824,-19,-20,
673,831,-19,-20,
673,835,-19,-20,
673,838,-19,-20,
673,841,-19,-20,
673,843,-19,-20,
673,845,-19,-20,
673,847,-19,-20,
673,848,-19,-20,
673,850,-19,-20,
673,850,-19,-20,
673,854,-19,-20,
673,855,-19,-20,
673,855,-19,-20,
673,856,-19,-20,
673,855,-19,-20,
673,855,-19,-20,
673,854,-19,-20,
673,851,-19,-20,
673,849,-19,-20,
673,845,-19,-20,
673,844,-19,-20,
673,844,-19,-20,
673,845,-19,-20,
673,846,-19,-20,
673,847,-19,-20,
673,846,-19,-20,
673,846,-19,-20,
673,847,-19,-20,
673,847,-19,-20,
673,848,-19,-20,
673,850,-19,-20,
673,854,-19,-20,
673,857,-19,-20,
673,858,-19,-20,
673,859,-19,-20,
673,861,-19,-20,
673,862,-19,-20,
673,863,-19,-20,
673,864,-19,-20,
673,864,-19,-20,
673,865,-19,-20,
673,865,-19,-20,
673,866,-19,-20,
673,867,-19,-20,
673,868,-19,-20,
673,868,-19,-20,
673,868,-19,-20,
673,868,-19,-20,
673,868,-19,-20,
673,868,-19,-20,
673,868,-19,-20,
673,868,-19,-20,
673,868,-19,-20,
673,868,-19,-20,
673,869,-19,-20,
673,869,-19,-20,
673,870,-19,-20,
673,871,-19,-20,
673,871,-19,-20,
673,872,-19,-20,
673,873,-19,-20,
673,874,-19,-20,
673,876,-19,-20,
673,878,-19,-20,
673,879,-19,-20,
673,880,-19,-20,
673,881,-19,-20,
673,883,-19,-20,
673,884,-19,-20,
673,884,-19,-20,
673,885,-19,-20,
673,883,-19,-20,
673,876,-19,-20,
673,870,-19,-20,
673,868,-19,-20,
673,868,-19,-20,
673,868,-19,-20,
673,869,-19,-20,
673,870,-19,-20,
673,872,-19,-20,
673,872,-19,-20,
673,873,-19,-20,
673,874,-19,-20,
673,875,-19,-20,
673,874,-19,-20,
673,878,-19,-20,
673,885,-19,-20,
673,892,-19,-20,
673,890,-19,-20,
673,889,-19,-20,
673,891,-19,-20,
673,890,-19,-20,
673,883,-19,-20,
673,869,-19,-20,
673,859,-19,-20,
673,850,-19,-20,
673,835,-19,-20,
673,812,-19,-20,
673,779,-19,-20,
673,704,-19,-20,
673,635,-19,-20,
673,596,-19,-20,
673,575,-19,-20,
673,561,-19,-20,
673,526,-19,-20,
673,512,-19,-20,
673,513,-19,-20,
673,524,-19,-20,
673,532,-19,-20,
673,539,-19,-20,
673,545,-19,-20,
673,552,-19,-20,
673,555,-19,-20,
673,555,-19,-20,
673,555,-19,-20,
673,560,-19,-20,
673,572,-19,-20,
673,573,-19,-20,
673,573,-19,-20,
673,573,-19,-20,
673,571,-19,-20,
673,569,-19,-20,
673,575,-19,-20,
673,577,-19,-20,
673,580,-19,-20,
673,581,-19,-20,
673,583,-19,-20,
673,587,-19,-20,
673,588,-19,-20,
673,587,-19,-20,
673,586,-19,-20,
673,588,-19,-20,
673,591,-19,-20,
673,591,-19,-20,
673,591,-19,-20,
673,587,-19,-20,
673,586,-19,-20,
673,583,-19,-20,
673,579,-19,-20,
673,571,-19,-20,
673,569,-19,-20,
673,545,-19,-20,
673,507,-19,-20,
673,499,-19,-20,
673,500,-19,-20,
673,504,-19,-20,
673,512,-19,-20,
673,533,-19,-20,
673,536,-19,-20,
673,533,-19,-20,
673,530,-19,-20,
673,525,-19,-20,
673,522,-19,-20,
673,528,-19,-20,
673,529,-19,-20,
673,529,-19,-20,
673,531,-19,-20,
673,529,-19,-20,
673,526,-19,-20,
673,528,-19,-20,
673,530,-19,-20,
673,529,-19,-20,
673,529,-19,-20,
673,527,-19,-20,
673,526,-19,-20,
673,527,-19,-20,
673,529,-19,-20,
673,532,-19,-20,
673,534,-19,-20,
673,537,-19,-20,
673,542,-19,-20,
673,550,-19,-20,
673,558,-19,-20,
673,562,-19,-20,
673,567,-19,-20,
673,568,-19,-20,
673,568,-19,-20,
673,567,-19,-20,
673,568,-19,-20,
673,570,-19,-20,
673,571,-19,-20,
673,570,-19,-20,
673,569,-19,-20,
673,569,-19,-20,
673,568,-19,-20,
673,566,-19,-20,
673,564,-19,-20,
673,561,-19,-20,
673,558,-19,-20,
673,555,-19,-20,
673,538,-19,-20,
673,512,-19,-20,
673,496,-19,-20,
673,506,-19,-20,
673,495,-19,-20,
673,487,-19,-20,
673,483,-19,-20,
673,483,-19,-20,
673,486,-19,-20,
673,486,-19,-20,
673,485,-19,-20,
673,481,-19,-20,
673,478,-19,-20,
673,479,-19,-20,
673,480,-19,-20,
673,483,-19,-20,
673,485,-19,-20,
673,487,-19,-20,
673,489,-19,-20,
673,490,-19,-20,
673,490,-19,-20,
673,492,-19,-20,
673,492,-19,-20,
673,493,-19,-20,
673,491,-19,-20,
673,488,-19,-20,
673,488,-19,-20,
673,489,-19,-20,
673,494,-19,-20,
673,496,-19,-20,
673,497,-19,-20,
673,498,-19,-20,
673,498,-19,-20,
673,494,-19,-20,
673,496,-19,-20,
673,494,-19,-20,
673,495,-19,-20,
673,495,-19,-20,
673,494,-19,-20,
673,494,-19,-20,
673,496,-19,-20,
673,499,-19,-20,
673,504,-19,-20,
673,506,-19,-20,
673,511,-19,-20,
673,513,-19,-20,
673,516,-19,-20,
673,515,-19,-20,
673,516,-19,-20,
673,518,-19,-20,
673,519,-19,-20,
673,518,-19,-20,
673,506,-19,-20,
673,479,-19,-20,
673,472,-19,-20,
673,469,-19,-20,
673,471,-19,-20,
673,477,-19,-20,
673,482,-19,-20,
673,480,-19,-20,
673,456,-19,-20,
673,434,-19,-20,
673,446,-19,-20,
673,452,-19,-20,
673,459,-19,-20,
673,453,-19,-20,
673,420,-19,-20,
673,420,-19,-20,
673,428,-19,-20,
673,433,-19,-20,
673,459,-19,-20,
673,457,-19,-20,
673,457,-19,-20,
673,463,-19,-20,
673,481,-19,-20,
673,460,-19,-20,
673,416,-19,-20,
673,471,-19,-20,
673,469,-19,-20,
673,456,-19,-20,
673,474,-19,-20,
673,485,-19,-20,
673,486,-19,-20,
673,474,-19,-20,
673,471,-19,-20,
673,481,-19,-20,
673,481,-19,-20,
673,486,-19,-20,
673,492,-19,-20,
673,497,-19,-20,
673,502,-19,-20,
673,488,-19,-20,
673,402,-19,-20,
673,373,-19,-20,
673,317,-19,-20,
673,332,-19,-20,
673,278,-19,-20,
673,240,-19,-20,
673,199,-19,-20,
939,128,-19,,
844,120,-19,,
0,182,,,
911,244,-19,,
867,248,-19,,
889,226,-19,,
860,225,-19,,
739,176,-19,,
646,155,-19,,
678,158,-19,,
602,182,-19,,
672,250,-19,,
592,317,-19,,
0,360,,,
295,391,,,
447,420,,,
447,506,,-20,
447,451,,-20,
447,349,,-20,
447,344,,-20,
447,366,,-20,
447,398,,-20,
447,543,,-20,
447,716,,-20,
447,718,,-20,
447,762,,-20,
447,781,,-20,
447,772,,-20,
447,753,,-20,
447,742,,-20,
447,683,,-20,
447,627,,-20,
447,525,,-20,
447,424,,-20,
447,391,,-20,
447,405,,-20,
447,465,,-20,
447,463,,-20,
447,431,,-20,
447,394,,-20,
447,249,,-20,
0,70,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
505,0,,,
498,0,,,
768,0,-19,,
904,0,-19,,
926,0,-19,,
768,0,-19,,
913,0,-19,,
827,0,-19,,
0,0,,,
0,0,,,
0,0,,,
713,0,-19,,
430,0,-19,,
292,0,-19,,
0,480,,,
0,479,,,
17,384,,,
0,407,,,
42,460,,,
0,463,,,
0,501,,-20,
0,520,,-20,
0,457,,-20,
0,451,,-20,
0,421,,-20,
0,463,,-20,
0,525,,-20,
0,565,,-20,
0,605,,-20,
0,714,,-20,
0,780,,-20,
0,835,,-20,
0,863,,-20,
0,870,,-20,
0,875,,-20,
0,865,,-20,
0,817,,-20,
0,674,,-20,
0,578,,-20,
0,574,,-20,
0,591,,-20,
0,551,,-20,
0,535,,-20,
0,539,,-20,
0,551,,-20,
0,658,,-20,
0,729,,-20,
0,750,,-20,
0,772,,-20,
0,795,,-20,
0,807,,-20,
0,808,,-20,
0,801,,-20,
0,795,,-20,
0,796,,-20,
0,798,,-20,
0,799,,-20,
0,801,,-20,
0,805,,-20,
0,810,,-20,
0,813,,-20,
0,816,,-20,
0,818,,-20,
0,821,,-20,
0,823,,-20,
0,826,,-20,
0,826,,-20,
0,827,,-20,
0,828,,-20,
0,826,,-20,
0,825,,-20,
0,819,,-20,
0,810,,-20,
0,801,,-20,
0,801,,-20,
0,801,,-20,
0,797,,-20,
0,786,,-20,
0,780,,-20,
0,779,,-20,
0,781,,-20,
0,784,,-20,
0,790,,-20,
0,793,,-20,
0,798,,-20,
0,798,,-20,
0,797,,-20,
0,795,,-20,
0,790,,-20,
0,781,,-20,
0,776,,-20,
0,772,,-20,
0,767,,-20,
0,761,,-20,
0,758,,-20,
0,756,,-20,
0,755,,-20,
0,754,,-20,
0,754,,-20,
0,755,,-20,
0,755,,-20,
0,753,,-20,
0,748,,-20,
0,747,,-20,
0,747,,-20,
0,749,,-20,
0,750,,-20,
0,750,,-20,
0,747,,-20,
0,747,,-20,
0,748,,-20,
0,750,,-20,
0,753,,-20,
0,757,,-20,
0,762,,-20,
0,764,,-20,
0,767,,-20,
0,768,,-20,
0,768,,-20,
0,769,,-20,
0,769,,-20,
0,769,,-20,
0,770,,-20,
0,767,,-20,
0,763,,-20,
0,758,,-20,
0,753,,-20,
0,746,,-20,
0,745,,-20,
0,737,,-20,
0,719,,-20,
0,716,,-20,
0,709,,-20,
0,701,,-20,
0,687,,-20,
0,666,,-20,
0,657,,-20,
0,643,,-20,
0,635,,-20,
0,638,,-20,
0,631,,-20,
0,617,,-20,
0,616,,-20,
0,610,,-20,
0,595,,-20,
0,596,,-20,
0,584,,-20,
0,579,,-20,
0,561,,-20,
0,561,,-20,
0,570,,-20,
0,560,,-20,
0,571,,-20,
0,568,,-20,
0,563,,-20,
0,559,,-20,
0,561,,-20,
0,549,,-20,
0,543,,-20,
0,526,,-20,
0,521,,-20,
0,524,,-20,
0,520,,-20,
0,515,,-20,
0,529,,-20,
0,535,,-20,
0,541,,-20,
0,544,,-20,
0,552,,-20,
0,622,,-20,
0,655,,-20,
0,703,,-20,
0,710,,-20,
0,715,,-20,
0,714,,-20,
0,699,,-20,
0,686,,-20,
0,674,,-20,
0,656,,-20,
0,644,,-20,
0,642,,-20,
0,643,,-20,
0,640,,-20,
0,640,,-20,
0,642,,-20,
0,641,,-20,
0,640,,-20,
0,642,,-20,
0,644,,-20,
0,644,,-20,
0,646,,-20,
0,647,,-20,
0,648,,-20,
0,648,,-20,
0,648,,-20,
0,649,,-20,
0,650,,-20,
0,650,,-20,
0,650,,-20,
0,651,,-20,
0,650,,-20,
0,648,,-20,
0,649,,-20,
0,649,,-20,
0,647,,-20,
0,644,,-20,
0,643,,-20,
0,643,,-20,
0,644,,-20,
0,644,,-20,
0,641,,-20,
0,636,,-20,
0,633,,-20,
0,632,,-20,
0,628,,-20,
0,627,,-20,
0,624,,-20,
0,626,,-20,
0,628,,-20,
0,628,,-20,
0,625,,-20,
0,626,,-20,
0,630,,-20,
0,626,,-20,
0,609,,-20,
0,589,,-20,
0,561,,-20,
0,546,,-20,
0,534,,-20,
0,521,,-20,
0,528,,-20,
0,575,,-20,
0,644,,-20,
0,672,,-20,
0,660,,-20,
0,639,,-20,
0,638,,-20,
0,530,,-20,
0,305,,-20,
0,123,,,
406,0,,,
244,0,,,
0,0,,,
154,22,,,
180,19,,,
144,0,,,
315,0,,,
0,0,,,
836,309,-19,,
836,576,-19,-20,
836,843,-19,-20,
836,859,-19,-20,
836,866,-19,-20,
836,873,-19,-20,
836,883,-19,-20,
836,894,-19,-20,
836,889,-19,-20,
836,887,-19,-20,
836,890,-19,-20,
836,883,-19,-20,
836,879,-19,-20,
836,872,-19,-20,
836,861,-19,-20,
836,858,-19,-20,
836,863,-19,-20,
836,866,-19,-20,
836,864,-19,-20,
836,863,-19,-20,
836,869,-19,-20,
836,876,-19,-20,
836,882,-19,-20,
836,885,-19,-20,
836,885,-19,-20,
836,873,-19,-20,
836,827,-19,-20,
836,761,-19,-20,
836,702,-19,-20,
836,614,-19,-20,
836,559,-19,-20,
836,520,-19,-20,
836,494,-19,-20,
836,503,-19,-20,
836,456,-19,-20,
836,474,-19,-20,
836,483,-19,-20,
836,502,-19,-20,
836,484,-19,-20,
836,402,-19,-20,
836,431,-19,-20,
836,748,-19,-20,
836,790,-19,-20,
836,809,-19,-20,
836,843,-19,-20,
836,859,-19,-20,
836,878,-19,-20,
836,898,-19,-20,
836,899,-19,-20,
836,899,-19,-20,
836,898,-19,-20,
836,896,-19,-20,
836,893,-19,-20,
836,888,-19,-20,
836,877,-19,-20,
836,863,-19,-20,
836,849,-19,-20,
836,845,-19,-20,
836,846,-19,-20,
836,851,-19,-20,
836,857,-19,-20,
836,866,-19,-20,
836,878,-19,-20,
836,883,-19,-20,
